slno,vehicle_type,brand,model,engine_type,make_year,mileage_range,mileage,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,whell_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant,timing_belt,cost
2871,pickup,toyota,hilux,diesel,2005,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2872,pickup,toyota,hilux,diesel,2005,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2873,pickup,toyota,hilux,diesel,2005,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2874,pickup,toyota,hilux,diesel,2005,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2875,pickup,toyota,hilux,diesel,2005,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2876,pickup,toyota,hilux,diesel,2005,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2877,pickup,toyota,hilux,diesel,2005,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2878,pickup,toyota,hilux,diesel,2006,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2879,pickup,toyota,hilux,diesel,2006,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2880,pickup,toyota,hilux,diesel,2006,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2881,pickup,toyota,hilux,diesel,2006,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2882,pickup,toyota,hilux,diesel,2006,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2883,pickup,toyota,hilux,diesel,2006,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2884,pickup,toyota,hilux,diesel,2006,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2885,pickup,toyota,hilux,diesel,2006,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2886,pickup,toyota,hilux,diesel,2006,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2887,pickup,toyota,hilux,diesel,2006,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2888,pickup,toyota,hilux,diesel,2006,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2889,pickup,toyota,hilux,diesel,2007,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2890,pickup,toyota,hilux,diesel,2007,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2891,pickup,toyota,hilux,diesel,2007,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2892,pickup,toyota,hilux,diesel,2007,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2893,pickup,toyota,hilux,diesel,2007,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2894,pickup,toyota,hilux,diesel,2007,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2895,pickup,toyota,hilux,diesel,2007,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2896,pickup,toyota,hilux,diesel,2007,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2897,pickup,toyota,hilux,diesel,2007,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2898,pickup,toyota,hilux,diesel,2007,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2899,pickup,toyota,hilux,diesel,2007,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2900,pickup,toyota,hilux,diesel,2008,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2901,pickup,toyota,hilux,diesel,2008,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2902,pickup,toyota,hilux,diesel,2008,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2903,pickup,toyota,hilux,diesel,2008,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2904,pickup,toyota,hilux,diesel,2008,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2905,pickup,toyota,hilux,diesel,2008,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2906,pickup,toyota,hilux,diesel,2008,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2907,pickup,toyota,hilux,diesel,2008,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2908,pickup,toyota,hilux,diesel,2008,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2909,pickup,toyota,hilux,diesel,2008,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2910,pickup,toyota,hilux,diesel,2008,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2911,pickup,toyota,hilux,diesel,2009,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2912,pickup,toyota,hilux,diesel,2009,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2913,pickup,toyota,hilux,diesel,2009,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2914,pickup,toyota,hilux,diesel,2009,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2915,pickup,toyota,hilux,diesel,2009,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2916,pickup,toyota,hilux,diesel,2009,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2917,pickup,toyota,hilux,diesel,2009,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2918,pickup,toyota,hilux,diesel,2009,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2919,pickup,toyota,hilux,diesel,2009,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2920,pickup,toyota,hilux,diesel,2009,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2921,pickup,toyota,hilux,diesel,2009,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2922,pickup,toyota,hilux,diesel,2010,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2923,pickup,toyota,hilux,diesel,2010,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2924,pickup,toyota,hilux,diesel,2010,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2925,pickup,toyota,hilux,diesel,2010,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2926,pickup,toyota,hilux,diesel,2010,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2927,pickup,toyota,hilux,diesel,2010,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2928,pickup,toyota,hilux,diesel,2010,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2929,pickup,toyota,hilux,diesel,2010,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2930,pickup,toyota,hilux,diesel,2010,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2931,pickup,toyota,hilux,diesel,2010,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2932,pickup,toyota,hilux,diesel,2010,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2933,pickup,toyota,hilux,diesel,2011,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2934,pickup,toyota,hilux,diesel,2011,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2935,pickup,toyota,hilux,diesel,2011,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2936,pickup,toyota,hilux,diesel,2011,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2937,pickup,toyota,hilux,diesel,2011,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2938,pickup,toyota,hilux,diesel,2011,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2939,pickup,toyota,hilux,diesel,2011,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2940,pickup,toyota,hilux,diesel,2011,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2941,pickup,toyota,hilux,diesel,2011,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2942,pickup,toyota,hilux,diesel,2011,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2943,pickup,toyota,hilux,diesel,2011,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2944,pickup,toyota,hilux,diesel,2012,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2945,pickup,toyota,hilux,diesel,2012,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2946,pickup,toyota,hilux,diesel,2012,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2947,pickup,toyota,hilux,diesel,2012,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2948,pickup,toyota,hilux,diesel,2012,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2949,pickup,toyota,hilux,diesel,2012,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2950,pickup,toyota,hilux,diesel,2012,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2951,pickup,toyota,hilux,diesel,2012,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2952,pickup,toyota,hilux,diesel,2012,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2953,pickup,toyota,hilux,diesel,2012,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2954,pickup,toyota,hilux,diesel,2012,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2955,pickup,toyota,hilux,diesel,2013,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2956,pickup,toyota,hilux,diesel,2013,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2957,pickup,toyota,hilux,diesel,2013,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2958,pickup,toyota,hilux,diesel,2013,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2959,pickup,toyota,hilux,diesel,2013,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2960,pickup,toyota,hilux,diesel,2013,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2961,pickup,toyota,hilux,diesel,2013,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2962,pickup,toyota,hilux,diesel,2013,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2963,pickup,toyota,hilux,diesel,2013,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2964,pickup,toyota,hilux,diesel,2013,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2965,pickup,toyota,hilux,diesel,2013,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2966,pickup,toyota,hilux,diesel,2014,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2967,pickup,toyota,hilux,diesel,2014,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2968,pickup,toyota,hilux,diesel,2014,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2969,pickup,toyota,hilux,diesel,2014,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2970,pickup,toyota,hilux,diesel,2014,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2971,pickup,toyota,hilux,diesel,2014,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2972,pickup,toyota,hilux,diesel,2014,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2973,pickup,toyota,hilux,diesel,2014,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2974,pickup,toyota,hilux,diesel,2014,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2975,pickup,toyota,hilux,diesel,2014,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2976,pickup,toyota,hilux,diesel,2014,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2977,pickup,toyota,hilux,diesel,2015,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2978,pickup,toyota,hilux,diesel,2015,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2979,pickup,toyota,hilux,diesel,2015,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2980,pickup,toyota,hilux,diesel,2015,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2981,pickup,toyota,hilux,diesel,2015,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2982,pickup,toyota,hilux,diesel,2015,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2983,pickup,toyota,hilux,diesel,2015,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2984,pickup,toyota,hilux,diesel,2015,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2985,pickup,toyota,hilux,diesel,2015,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2986,pickup,toyota,hilux,diesel,2015,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2987,pickup,toyota,hilux,diesel,2015,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2988,pickup,toyota,hilux,diesel,2016,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2989,pickup,toyota,hilux,diesel,2016,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2990,pickup,toyota,hilux,diesel,2016,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
2991,pickup,toyota,hilux,diesel,2016,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
2992,pickup,toyota,hilux,diesel,2016,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
2993,pickup,toyota,hilux,diesel,2016,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
2994,pickup,toyota,hilux,diesel,2016,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
2995,pickup,toyota,hilux,diesel,2016,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
2996,pickup,toyota,hilux,diesel,2016,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
2997,pickup,toyota,hilux,diesel,2016,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
2998,pickup,toyota,hilux,diesel,2016,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
2999,pickup,toyota,hilux,diesel,2017,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3000,pickup,toyota,hilux,diesel,2017,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3001,pickup,toyota,hilux,diesel,2017,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3002,pickup,toyota,hilux,diesel,2017,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3003,pickup,toyota,hilux,diesel,2017,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3004,pickup,toyota,hilux,diesel,2017,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3005,pickup,toyota,hilux,diesel,2017,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3006,pickup,toyota,hilux,diesel,2017,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3007,pickup,toyota,hilux,diesel,2017,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3008,pickup,toyota,hilux,diesel,2017,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3009,pickup,toyota,hilux,diesel,2017,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3010,pickup,toyota,hilux,diesel,2018,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3011,pickup,toyota,hilux,diesel,2018,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3012,pickup,toyota,hilux,diesel,2018,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3013,pickup,toyota,hilux,diesel,2018,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3014,pickup,toyota,hilux,diesel,2018,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3015,pickup,toyota,hilux,diesel,2018,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3016,pickup,toyota,hilux,diesel,2018,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3017,pickup,toyota,hilux,diesel,2018,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3018,pickup,toyota,hilux,diesel,2018,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3019,pickup,toyota,hilux,diesel,2018,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3020,pickup,toyota,hilux,diesel,2018,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3021,pickup,toyota,hilux,diesel,2019,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3022,pickup,toyota,hilux,diesel,2019,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3023,pickup,toyota,hilux,diesel,2019,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3024,pickup,toyota,hilux,diesel,2019,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3025,pickup,toyota,hilux,diesel,2019,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3026,pickup,toyota,hilux,diesel,2019,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3027,pickup,toyota,hilux,diesel,2019,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3028,pickup,toyota,hilux,diesel,2019,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3029,pickup,toyota,hilux,diesel,2019,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3030,pickup,toyota,hilux,diesel,2019,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3031,pickup,toyota,hilux,diesel,2019,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3032,pickup,toyota,hilux,diesel,2020,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3033,pickup,toyota,hilux,diesel,2020,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3034,pickup,toyota,hilux,diesel,2020,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3035,pickup,toyota,hilux,diesel,2020,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3036,pickup,toyota,hilux,diesel,2020,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3037,pickup,toyota,hilux,diesel,2020,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3038,pickup,toyota,hilux,diesel,2020,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3039,pickup,toyota,hilux,diesel,2020,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3040,pickup,toyota,hilux,diesel,2020,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3041,pickup,toyota,hilux,diesel,2020,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3042,pickup,toyota,hilux,diesel,2020,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3043,pickup,toyota,hilux,petrol,2001,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3044,pickup,toyota,hilux,petrol,2001,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3045,pickup,toyota,hilux,petrol,2001,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3046,pickup,toyota,hilux,petrol,2001,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3047,pickup,toyota,hilux,petrol,2001,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3048,pickup,toyota,hilux,petrol,2001,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3049,pickup,toyota,hilux,petrol,2001,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3050,pickup,toyota,hilux,petrol,2001,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3051,pickup,toyota,hilux,petrol,2001,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3052,pickup,toyota,hilux,petrol,2001,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3053,pickup,toyota,hilux,petrol,2001,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3054,pickup,toyota,hilux,petrol,2002,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3055,pickup,toyota,hilux,petrol,2002,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3056,pickup,toyota,hilux,petrol,2002,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3057,pickup,toyota,hilux,petrol,2002,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3058,pickup,toyota,hilux,petrol,2002,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3059,pickup,toyota,hilux,petrol,2002,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3060,pickup,toyota,hilux,petrol,2002,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3061,pickup,toyota,hilux,petrol,2002,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3062,pickup,toyota,hilux,petrol,2002,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3063,pickup,toyota,hilux,petrol,2002,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3064,pickup,toyota,hilux,petrol,2002,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3065,pickup,toyota,hilux,petrol,2003,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3066,pickup,toyota,hilux,petrol,2003,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3067,pickup,toyota,hilux,petrol,2003,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3068,pickup,toyota,hilux,petrol,2003,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3069,pickup,toyota,hilux,petrol,2003,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3070,pickup,toyota,hilux,petrol,2003,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3071,pickup,toyota,hilux,petrol,2003,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3072,pickup,toyota,hilux,petrol,2003,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3073,pickup,toyota,hilux,petrol,2003,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3074,pickup,toyota,hilux,petrol,2003,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3075,pickup,toyota,hilux,petrol,2003,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3076,pickup,toyota,hilux,petrol,2004,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3077,pickup,toyota,hilux,petrol,2004,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3078,pickup,toyota,hilux,petrol,2004,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3079,pickup,toyota,hilux,petrol,2004,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3080,pickup,toyota,hilux,petrol,2004,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3081,pickup,toyota,hilux,petrol,2004,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3082,pickup,toyota,hilux,petrol,2004,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3083,pickup,toyota,hilux,petrol,2004,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3084,pickup,toyota,hilux,petrol,2004,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3085,pickup,toyota,hilux,petrol,2004,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3086,pickup,toyota,hilux,petrol,2004,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3087,pickup,toyota,hilux,petrol,2005,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3088,pickup,toyota,hilux,petrol,2005,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3089,pickup,toyota,hilux,petrol,2005,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3090,pickup,toyota,hilux,petrol,2005,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3091,pickup,toyota,hilux,petrol,2005,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3092,pickup,toyota,hilux,petrol,2005,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3093,pickup,toyota,hilux,petrol,2005,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
3094,pickup,toyota,hilux,petrol,2005,70000,71200,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,
3095,pickup,toyota,hilux,petrol,2005,80000,80150,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,
3096,pickup,toyota,hilux,petrol,2005,90000,90650,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,
3097,pickup,toyota,hilux,petrol,2005,100000,100325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,
3098,pickup,toyota,hilux,petrol,2006,5000,5325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3099,pickup,toyota,hilux,petrol,2006,10000,10560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3100,pickup,toyota,hilux,petrol,2006,20000,20450,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,
3101,pickup,toyota,hilux,petrol,2006,30000,30100,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,
3102,pickup,toyota,hilux,petrol,2006,40000,40230,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
3103,pickup,toyota,hilux,petrol,2006,50000,50115,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
3104,pickup,toyota,hilux,petrol,2006,60000,60750,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,
